"site_name","site_id","device_name","device_id","phase_name","phase_id","start_time","end_time","alarm_info","value_max"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-09 14:20:00","2024-10-09 23:50:00","发电机绕组温度1高","151.0"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-10 00:00:00","2024-10-10 23:50:00","发电机绕组温度1高","151.1"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-13 12:00:00","2024-10-13 23:50:00","发电机绕组温度1高","152.6"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-14 00:00:00","2024-10-14 19:20:00","发电机绕组温度1高","152.9"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-16 12:20:00","2024-10-16 13:10:00","发电机绕组温度1高","152.7"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-18 06:30:00","2024-10-18 19:50:00","发电机绕组温度1高","152.9"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-19 21:50:00","2024-10-19 23:50:00","发电机绕组温度1高","152.8"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-20 00:00:00","2024-10-20 23:50:00","发电机绕组温度1高","152.9"
"英图风电场","xoyzYv2u","#135","cya1MXRu","英图Ⅲ期","ufPXJ9G7","2024-10-21 00:00:00","2024-10-21 13:40:00","发电机绕组温度1高","152.9"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-06-22 12:10:00","2024-06-22 17:30:00","发电机绕组温度1高","150.2"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-06-27 21:20:00","2024-06-27 22:50:00","发电机绕组温度1高","150.1"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-08-09 03:00:00","2024-08-09 23:20:00","发电机绕组温度1高","150.3"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-08-11 04:40:00","2024-08-11 23:20:00","发电机绕组温度1高","150.2"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-08-31 12:00:00","2024-08-31 15:10:00","发电机绕组温度1高","159.8"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-09-13 19:40:00","2024-09-13 21:20:00","发电机绕组温度1高","154.0"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-09 14:40:00","2024-10-09 22:40:00","发电机绕组温度1高","158.8"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-14 11:50:00","2024-10-14 14:30:00","发电机绕组温度1高","156.6"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-18 15:00:00","2024-10-18 16:00:00","发电机绕组温度1高","151.1"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-20 14:40:00","2024-10-20 15:30:00","发电机绕组温度1高","151.3"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-21 02:20:00","2024-10-21 02:50:00","发电机绕组温度1高","151.8"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-11-03 11:20:00","2024-11-03 18:50:00","发电机绕组温度1高","154.4"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-07-16 13:40:00","2024-07-16 14:10:00","发电机绕组温度1高","150.1"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-07-17 20:50:00","2024-07-17 22:00:00","发电机绕组温度1高","150.3"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-09 03:40:00","2024-08-09 19:30:00","发电机绕组温度1高","150.2"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-10 14:00:00","2024-08-10 22:00:00","发电机绕组温度1高","150.1"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-11 03:10:00","2024-08-11 23:00:00","发电机绕组温度1高","150.3"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-05-13 19:20:00","2024-05-13 20:20:00","发电机绕组温度1高","150.6"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-06-27 22:10:00","2024-06-27 23:20:00","发电机绕组温度1高","150.3"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-07-16 12:40:00","2024-07-16 14:20:00","发电机绕组温度1高","150.3"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-08-09 13:40:00","2024-08-09 23:30:00","发电机绕组温度1高","150.4"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-08-10 13:50:00","2024-08-10 20:20:00","发电机绕组温度1高","150.4"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-08-11 12:30:00","2024-08-11 23:30:00","发电机绕组温度1高","150.4"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-08-31 13:30:00","2024-08-31 13:50:00","发电机绕组温度1高","150.2"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-10-09 15:30:00","2024-10-09 22:40:00","发电机绕组温度1高","157.5"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-05-09 14:50:00","2024-05-09 16:40:00","发电机绕组温度4异常","150.4"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-05-24 14:10:00","2024-05-24 14:50:00","发电机绕组温度4异常","127.4"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-05-25 13:50:00","2024-05-25 21:10:00","发电机绕组温度4异常","141.5"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-05-26 17:20:00","2024-05-26 19:00:00","发电机绕组温度4异常","126.3"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-04 11:00:00","2024-06-04 18:40:00","发电机绕组温度4异常","140.1"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-05 11:30:00","2024-06-05 23:50:00","发电机绕组温度4异常","150.8"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-06 00:00:00","2024-06-06 17:10:00","发电机绕组温度4异常","125.2"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-07 07:10:00","2024-06-07 21:50:00","发电机绕组温度4异常","150.9"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-08 09:30:00","2024-06-08 18:40:00","发电机绕组温度4异常","150.3"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-09 19:10:00","2024-06-09 23:50:00","发电机绕组温度4异常","138.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-10 00:00:00","2024-06-10 23:30:00","发电机绕组温度4异常","150.9"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-11 00:50:00","2024-06-11 16:40:00","发电机绕组温度4异常","150.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-12 14:00:00","2024-06-12 15:00:00","发电机绕组温度4异常","141.4"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-14 12:00:00","2024-06-14 19:10:00","发电机绕组温度4异常","143.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-18 17:30:00","2024-06-18 19:20:00","发电机绕组温度4异常","150.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-19 12:10:00","2024-06-19 19:50:00","发电机绕组温度4异常","145.5"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-20 22:00:00","2024-06-20 23:50:00","发电机绕组温度4异常","150.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-21 00:00:00","2024-06-21 22:00:00","发电机绕组温度4异常","150.8"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-22 02:40:00","2024-06-22 22:00:00","发电机绕组温度4异常","150.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-06-23 03:10:00","2024-06-23 16:30:00","发电机绕组温度4异常","145.4"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-07-01 14:50:00","2024-07-01 18:30:00","发电机绕组温度4异常","143.2"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-07-03 09:40:00","2024-07-03 10:30:00","发电机绕组温度4异常","124.3"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-10 08:40:00","2024-08-10 22:20:00","发电机绕组温度4异常","150.6"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-11 01:20:00","2024-08-11 23:50:00","发电机绕组温度4异常","150.5"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-12 00:00:00","2024-08-12 23:50:00","发电机绕组温度4异常","150.3"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-13 00:00:00","2024-08-13 01:00:00","发电机绕组温度4异常","140.2"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-24 16:00:00","2024-08-24 17:50:00","发电机绕组温度4异常","146.3"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-08-25 11:50:00","2024-08-25 13:20:00","发电机绕组温度4异常","156.1"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-09-09 13:40:00","2024-09-09 16:50:00","发电机绕组温度4异常","140.4"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-09-13 02:30:00","2024-09-13 19:50:00","发电机绕组温度4异常","131.5"
"英图风电场","xoyzYv2u","#049","VOOl6Mhj","英图Ⅱ期","4W6Awgb2","2024-09-16 14:00:00","2024-09-16 14:30:00","发电机绕组温度4异常","132.9"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-06-22 10:00:00","2024-06-22 17:30:00","发电机绕组温度2高","158.3"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-07-16 13:50:00","2024-07-16 14:30:00","发电机绕组温度2高","151.9"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-09 13:30:00","2024-08-09 19:10:00","发电机绕组温度2高","159.0"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-10 14:20:00","2024-08-10 21:00:00","发电机绕组温度2高","158.6"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-11 05:10:00","2024-08-11 20:30:00","发电机绕组温度2高","157.3"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-10-09 15:50:00","2024-10-09 21:40:00","发电机绕组温度2高","155.8"
"英图风电场","xoyzYv2u","#133","BKu2cRiz","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:20:00","2024-10-09 23:00:00","发电机绕组温度2高","153.8"
"英图风电场","xoyzYv2u","#132","CQjLVw8o","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:50:00","2024-10-09 22:50:00","发电机绕组温度2高","152.4"
"英图风电场","xoyzYv2u","#115","JF3O3JIL","英图Ⅲ期","ufPXJ9G7","2024-10-09 17:10:00","2024-10-09 18:40:00","发电机绕组温度2高","151.7"
"英图风电场","xoyzYv2u","#117","KQtk3uWd","英图Ⅲ期","ufPXJ9G7","2024-06-22 12:10:00","2024-06-22 17:10:00","发电机绕组温度2高","150.1"
"英图风电场","xoyzYv2u","#117","KQtk3uWd","英图Ⅲ期","ufPXJ9G7","2024-07-16 09:30:00","2024-07-16 12:50:00","发电机绕组温度2高","150.0"
"英图风电场","xoyzYv2u","#117","KQtk3uWd","英图Ⅲ期","ufPXJ9G7","2024-08-11 01:20:00","2024-08-11 03:10:00","发电机绕组温度2高","150.0"
"英图风电场","xoyzYv2u","#117","KQtk3uWd","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:00:00","2024-10-09 22:20:00","发电机绕组温度2高","153.5"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-05-09 15:10:00","2024-05-09 16:40:00","发电机绕组温度2高","150.4"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-05-10 13:40:00","2024-05-10 17:00:00","发电机绕组温度2高","150.0"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-05-13 16:10:00","2024-05-13 20:10:00","发电机绕组温度2高","150.6"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-05-16 15:40:00","2024-05-16 18:20:00","发电机绕组温度2高","150.5"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-05-30 13:10:00","2024-05-30 17:30:00","发电机绕组温度2高","150.2"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-06-05 13:10:00","2024-06-05 23:40:00","发电机绕组温度2高","150.2"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-06-21 20:00:00","2024-06-21 21:10:00","发电机绕组温度2高","150.2"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-06-22 11:30:00","2024-06-22 17:50:00","发电机绕组温度2高","150.1"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-07-16 11:30:00","2024-07-16 13:30:00","发电机绕组温度2高","150.2"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-07-17 20:20:00","2024-07-17 21:20:00","发电机绕组温度2高","150.4"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-08-09 15:00:00","2024-08-09 18:40:00","发电机绕组温度2高","150.4"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-08-10 14:40:00","2024-08-10 18:40:00","发电机绕组温度2高","150.3"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-08-11 07:00:00","2024-08-11 14:20:00","发电机绕组温度2高","150.2"
"英图风电场","xoyzYv2u","#134","U59awxK2","英图Ⅲ期","ufPXJ9G7","2024-10-09 15:30:00","2024-10-09 21:50:00","发电机绕组温度2高","154.3"
"英图风电场","xoyzYv2u","#116","caB9uXxy","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:20:00","2024-10-09 22:40:00","发电机绕组温度2高","153.5"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-08-31 12:00:00","2024-08-31 14:40:00","发电机绕组温度2高","157.9"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-09-13 20:00:00","2024-09-13 21:20:00","发电机绕组温度2高","151.8"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-09 14:50:00","2024-10-09 16:00:00","发电机绕组温度2高","156.4"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-14 12:10:00","2024-10-14 14:10:00","发电机绕组温度2高","154.3"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-11-03 12:10:00","2024-11-03 18:10:00","发电机绕组温度2高","152.1"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:00:00","2024-10-09 22:40:00","发电机绕组温度2高","154.5"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-06-22 10:00:00","2024-06-22 17:30:00","发电机绕组温度3高","158.0"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-07-16 13:50:00","2024-07-16 14:20:00","发电机绕组温度3高","151.8"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-09 13:30:00","2024-08-09 19:10:00","发电机绕组温度3高","158.7"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-10 14:30:00","2024-08-10 21:00:00","发电机绕组温度3高","158.3"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-08-11 05:10:00","2024-08-11 20:30:00","发电机绕组温度3高","157.0"
"英图风电场","xoyzYv2u","#112","7LeK9hxC","英图Ⅲ期","ufPXJ9G7","2024-10-09 15:50:00","2024-10-09 21:40:00","发电机绕组温度3高","155.3"
"英图风电场","xoyzYv2u","#133","BKu2cRiz","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:30:00","2024-10-09 23:00:00","发电机绕组温度3高","153.5"
"英图风电场","xoyzYv2u","#132","CQjLVw8o","英图Ⅲ期","ufPXJ9G7","2024-10-09 17:00:00","2024-10-09 22:50:00","发电机绕组温度3高","152.3"
"英图风电场","xoyzYv2u","#115","JF3O3JIL","英图Ⅲ期","ufPXJ9G7","2024-10-09 17:00:00","2024-10-09 18:40:00","发电机绕组温度3高","152.1"
"英图风电场","xoyzYv2u","#117","KQtk3uWd","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:00:00","2024-10-09 22:20:00","发电机绕组温度3高","153.2"
"英图风电场","xoyzYv2u","#116","caB9uXxy","英图Ⅲ期","ufPXJ9G7","2024-10-09 16:00:00","2024-10-09 22:50:00","发电机绕组温度3高","155.7"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-08-31 12:00:00","2024-08-31 15:10:00","发电机绕组温度3高","159.7"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-09-13 19:40:00","2024-09-13 21:20:00","发电机绕组温度3高","153.5"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-09 14:40:00","2024-10-09 22:40:00","发电机绕组温度3高","158.2"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-14 11:50:00","2024-10-14 14:30:00","发电机绕组温度3高","155.9"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-18 15:10:00","2024-10-18 16:00:00","发电机绕组温度3高","150.7"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-20 14:40:00","2024-10-20 15:30:00","发电机绕组温度3高","151.0"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-10-21 02:20:00","2024-10-21 02:50:00","发电机绕组温度3高","151.7"
"英图风电场","xoyzYv2u","#121","sOM2qG31","英图Ⅲ期","ufPXJ9G7","2024-11-03 11:30:00","2024-11-03 18:40:00","发电机绕组温度3高","153.7"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-06-27 22:30:00","2024-06-27 22:50:00","发电机绕组温度3高","150.2"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-07-16 13:10:00","2024-07-16 14:30:00","发电机绕组温度3高","150.3"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-07-17 20:20:00","2024-07-17 22:00:00","发电机绕组温度3高","150.5"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-09 03:20:00","2024-08-09 19:30:00","发电机绕组温度3高","150.5"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-10 13:00:00","2024-08-10 22:00:00","发电机绕组温度3高","150.5"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-11 02:40:00","2024-08-11 23:50:00","发电机绕组温度3高","150.5"
"英图风电场","xoyzYv2u","#136","uImQP9x3","英图Ⅲ期","ufPXJ9G7","2024-08-31 13:20:00","2024-08-31 15:50:00","发电机绕组温度3高","150.4"
"英图风电场","xoyzYv2u","#131","yqWpiPJh","英图Ⅲ期","ufPXJ9G7","2024-10-09 15:50:00","2024-10-09 22:40:00","发电机绕组温度3高","156.3"
