"site_name","site_id","device_name","device_id","phase_name","phase_id","start_time","end_time","alarm_info"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-21 02:20:00","2024-06-21 21:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-20 00:00:00","2024-06-20 22:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-19 06:00:00","2024-06-19 21:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-18 00:00:00","2024-06-18 21:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-17 00:40:00","2024-06-17 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-15 00:00:00","2024-06-15 20:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-14 00:00:00","2024-06-14 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-13 00:00:00","2024-06-13 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-12 00:00:00","2024-06-12 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-11 00:00:00","2024-06-11 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-10 00:00:00","2024-06-10 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-06-09 20:30:00","2024-06-09 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-25 00:00:00","2024-05-25 18:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-24 00:00:00","2024-05-24 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-23 00:00:00","2024-05-23 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-22 00:00:00","2024-05-22 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-21 00:00:00","2024-05-21 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-20 16:30:00","2024-05-20 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-19 00:00:00","2024-05-19 21:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-18 00:00:00","2024-05-18 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-17 00:00:00","2024-05-17 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-16 05:40:00","2024-05-16 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-14 00:00:00","2024-05-14 16:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-13 00:00:00","2024-05-13 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-12 00:00:00","2024-05-12 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-11 00:00:00","2024-05-11 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-10 00:00:00","2024-05-10 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-09 04:40:00","2024-05-09 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-08 01:30:00","2024-05-08 23:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-07 14:00:00","2024-05-07 17:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-06 00:00:00","2024-05-06 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-05 15:10:00","2024-05-05 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-04 00:00:00","2024-05-04 00:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-03 00:00:00","2024-05-03 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-02 00:00:00","2024-05-02 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-05-01 00:00:00","2024-05-01 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-30 00:00:00","2024-04-30 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-29 13:20:00","2024-04-29 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-28 00:00:00","2024-04-28 16:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-27 00:00:00","2024-04-27 23:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-26 06:20:00","2024-04-26 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-25 00:00:00","2024-04-25 21:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-24 01:00:00","2024-04-24 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-23 00:30:00","2024-04-23 19:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-22 08:00:00","2024-04-22 17:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-21 00:10:00","2024-04-21 23:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-20 00:00:00","2024-04-20 12:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-04-19 09:20:00","2024-04-19 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-24 12:50:00","2024-03-24 16:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-23 04:50:00","2024-03-23 21:20:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-22 00:00:00","2024-03-22 20:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-21 00:00:00","2024-03-21 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-20 00:00:00","2024-03-20 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-19 02:40:00","2024-03-19 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-18 00:00:00","2024-03-18 16:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-17 02:50:00","2024-03-17 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-16 00:00:00","2024-03-16 13:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-15 15:10:00","2024-03-15 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-14 05:10:00","2024-03-14 23:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-13 01:30:00","2024-03-13 19:20:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-12 00:00:00","2024-03-12 22:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-11 12:20:00","2024-03-11 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-10 03:50:00","2024-03-10 22:20:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-09 06:00:00","2024-03-09 23:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-08 01:40:00","2024-03-08 19:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-06 00:00:00","2024-03-06 01:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-05 13:30:00","2024-03-05 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-04 00:00:00","2024-03-04 06:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-03 00:30:00","2024-03-03 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-02 05:50:00","2024-03-02 23:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-03-01 00:00:00","2024-03-01 15:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-29 01:50:00","2024-02-29 23:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-28 14:30:00","2024-02-28 20:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-27 00:00:00","2024-02-27 19:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-26 20:40:00","2024-02-26 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-25 08:50:00","2024-02-25 18:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-24 15:20:00","2024-02-24 23:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-21 05:50:00","2024-02-21 20:20:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-19 01:20:00","2024-02-19 20:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-18 00:00:00","2024-02-18 23:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-17 00:00:00","2024-02-17 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-16 00:00:00","2024-02-16 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-15 00:30:00","2024-02-15 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-14 03:50:00","2024-02-14 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-13 00:00:00","2024-02-13 22:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-12 00:00:00","2024-02-12 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-11 02:50:00","2024-02-11 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-10 18:20:00","2024-02-10 23:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-09 00:20:00","2024-02-09 21:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-06 00:40:00","2024-02-06 05:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-02-04 20:30:00","2024-02-04 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-31 00:00:00","2024-01-31 02:00:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-30 00:10:00","2024-01-30 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-28 00:00:00","2024-01-28 05:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-27 18:30:00","2024-01-27 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-25 00:00:00","2024-01-25 19:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-23 00:00:00","2024-01-23 13:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-22 09:30:00","2024-01-22 23:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-21 06:20:00","2024-01-21 22:20:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-20 01:20:00","2024-01-20 20:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-19 09:30:00","2024-01-19 22:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-16 11:10:00","2024-01-16 12:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-13 01:30:00","2024-01-13 16:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-12 01:50:00","2024-01-12 16:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-11 02:10:00","2024-01-11 20:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-10 05:30:00","2024-01-10 23:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-08 02:00:00","2024-01-08 19:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-07 03:40:00","2024-01-07 23:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-06 09:00:00","2024-01-06 22:30:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-05 04:00:00","2024-01-05 23:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-04 06:40:00","2024-01-04 09:50:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-03 03:40:00","2024-01-03 18:10:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-02 01:40:00","2024-01-02 17:40:00","发电机非驱动端轴承温升异常"
"昆头岭风电场","b7a5qrac","#79","c96wRoPU","昆头岭Ⅲ期","VNyTeDEw","2024-01-01 00:20:00","2024-01-01 14:20:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#066","1a67a95247000000","魁通沟Ⅰ期","1a650d6564800000","2024-04-05 05:50:00","2024-04-05 11:20:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#066","1a67a95247000000","魁通沟Ⅰ期","1a650d6564800000","2024-04-05 05:50:00","2024-04-05 11:10:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#041","1a67a9521d000000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 01:50:00","2024-07-22 03:00:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#044","1a67a95222802000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 02:30:00","2024-07-22 02:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A05","a6nV01sb","望海风电场","3Vymz9CG","2024-07-22 02:10:00","2024-07-22 04:20:00","发电机非驱动端轴承温升异常"
"望海风电场","HwQOuWzt","A05","a6nV01sb","望海风电场","3Vymz9CG","2024-07-22 02:00:00","2024-07-22 05:00:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A05","a6nV01sb","望海风电场","3Vymz9CG","2024-07-06 00:00:00","2024-07-06 03:30:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A05","a6nV01sb","望海风电场","3Vymz9CG","2024-07-05 21:30:00","2024-07-05 23:50:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A13","Gmv51K7d","望海风电场","3Vymz9CG","2024-08-26 20:10:00","2024-08-26 21:20:00","发电机非驱动端轴承温度异常"
"望海风电场","HwQOuWzt","A13","Gmv51K7d","望海风电场","3Vymz9CG","2024-08-09 21:20:00","2024-08-09 22:30:00","发电机非驱动端轴承温升异常"
"英图风电场","xoyzYv2u","#056","0SuADtnZ","英图Ⅱ期","4W6Awgb2","2024-08-11 19:20:00","2024-08-11 23:40:00","发电机驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#006","1a67a951e1802000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 04:10:00","2024-07-22 05:40:00","发电机非驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#006","1a67a951e1802000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 03:10:00","2024-07-22 04:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#006","1a67a951e1802000","魁通沟Ⅰ期","1a650d6564800000","2024-04-25 15:50:00","2024-04-25 18:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#018","1a67a951f4800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-21 23:10:00","2024-07-21 23:50:00","发电机驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#018","1a67a951f4800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 00:00:00","2024-07-22 02:50:00","发电机驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#018","1a67a951f4800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-21 23:00:00","2024-07-21 23:50:00","发电机驱动端轴承温升异常"
"魁通沟风电场","1a650d6562800000","#018","1a67a951f4800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 00:00:00","2024-07-22 02:40:00","发电机驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-08-31 15:10:00","2024-08-31 16:00:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-08-09 13:50:00","2024-08-09 22:40:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-22 00:00:00","2024-07-22 03:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-21 22:30:00","2024-07-21 23:50:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-16 01:40:00","2024-07-16 05:10:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-07-15 16:10:00","2024-07-15 20:20:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-06-27 18:20:00","2024-06-27 20:20:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-30 13:20:00","2024-05-30 19:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-29 00:00:00","2024-05-29 03:30:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-26 17:10:00","2024-05-26 21:40:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-21 00:00:00","2024-05-21 01:10:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-20 10:40:00","2024-05-20 23:50:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-05-09 15:20:00","2024-05-09 17:00:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-04-25 17:10:00","2024-04-25 19:00:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-04-14 00:00:00","2024-04-14 00:40:00","发电机非驱动端轴承温度异常"
"魁通沟风电场","1a650d6562800000","#069","1a67a9524c800000","魁通沟Ⅰ期","1a650d6564800000","2024-04-13 21:20:00","2024-04-13 23:50:00","发电机非驱动端轴承温度异常"
